Date,Sales_Dollars,Category,CategoryName
2021-06-01,11794.11,1051100,"American Brandies"
2021-06-01,43420.62,1052100,"Imported Brandies"
2021-06-01,2840.94,1062100,"Gold Rum"
2021-06-01,24359.24,1062200,"White Rum"
2021-06-01,3311.6,1062300,"Aged Dark Rum"
2021-06-01,64738.0000000001,1062400,"Spiced Rum"
2021-06-01,35190.34,1062500,"Flavored Rum"
2021-06-01,39624.85,1071100,"Cocktails /RTD"
2021-06-01,155.88,1081000,"American Cordials & Liqueurs"
2021-06-01,5570.13,1081100,"Coffee Liqueurs"
2021-06-01,18393.43,1081200,"Cream Liqueurs"
2021-06-01,13167.09,1081300,"American Cordials & Liqueur"
2021-06-01,25943.67,1081400,"American Schnapps"
2021-06-01,7297.93,1081500,"Triple Sec"
2021-06-01,71698.73,1081600,"Whiskey Liqueur"
2021-06-01,37190.99,1082000,"Imported Cordials & Liqueurs"
2021-06-01,1805.23,1082100,"Imported Cordials & Liqueur"
2021-06-01,33716.51,1082200,"Imported Schnapps"
2021-06-01,3644.92,1091100,"American Distilled Spirit Specialty"
2021-06-01,1824.78,1091200,"Neutral Grain Spirits"
2021-06-01,7436.96,1091300,"Neutral Grain Spirits Flavored"
2021-06-01,7389.76,1092100,"Imported Distilled Spirit Specialty"
2021-06-01,1301.22,1700000,"Temporary &  Specialty Packages"
2021-06-01,16116.5,1701100,"Temporary & Specialty Packages"
2021-06-01,7456.68,1901200,"Special Order Items"
2021-06-02,86834.86,1011100,"Blended Whiskies"
2021-06-02,181036.82,1011200,"Straight Bourbon Whiskies"
2021-06-02,2255.8,1011300,"Single Barrel Bourbon Whiskies"
2021-06-02,91769.2700000003,1011400,"Tennessee Whiskies"
2021-06-02,5308.84,1011500,"Bottled in Bond Bourbon"
2021-06-02,30216.0,1011600,"Straight Rye Whiskies"
2021-06-02,2679.49,1011700,"Corn Whiskies"
2021-06-02,168001.84,1012100,"Canadian Whiskies"
2021-06-02,27851.38,1012200,"Scotch Whiskies"
2021-06-02,25093.6,1012300,"Single Malt Scotch"
2021-06-02,29918.55,1012400,"Irish Whiskies"
2021-06-02,44118.49,1022100,"Mixto Tequila"
2021-06-02,115394.57,1022200,"100% Agave Tequila"
2021-06-02,1541.64,1022300,Mezcal
2021-06-02,315503.399999999,1031100,"American Vodkas"
2021-06-02,57754.24,1031200,"American Flavored Vodka"
2021-06-02,79393.95,1032100,"Imported Vodkas"
2021-06-02,21016.17,1032200,"Imported Flavored Vodka"
2021-06-02,16851.43,1041100,"American Dry Gins"
2021-06-02,1772.28,1041200,"Flavored Gin"
2021-06-02,40.65,1041300,"American Sloe Gins"
2021-06-02,25286.54,1042100,"Imported Dry Gins"
2021-06-02,31060.91,1051100,"American Brandies"
2021-06-02,85984.1500000001,1052100,"Imported Brandies"
2021-06-02,4564.77,1062100,"Gold Rum"
2021-06-02,25721.06,1062200,"White Rum"
2021-06-02,5411.22,1062300,"Aged Dark Rum"
2021-06-02,67515.0300000002,1062400,"Spiced Rum"
2021-06-02,51981.5,1062500,"Flavored Rum"
2021-06-02,54501.6300000003,1071100,"Cocktails /RTD"
2021-06-02,363.72,1081000,"American Cordials & Liqueurs"
2021-06-02,7761.77,1081100,"Coffee Liqueurs"
2021-06-02,26050.01,1081200,"Cream Liqueurs"
2021-06-02,22333.12,1081300,"American Cordials & Liqueur"
2021-06-02,24700.05,1081400,"American Schnapps"
2021-06-02,3185.0,1081500,"Triple Sec"
2021-06-02,113490.13,1081600,"Whiskey Liqueur"
2021-06-02,29759.49,1082000,"Imported Cordials & Liqueurs"
2021-06-02,1741.27,1082100,"Imported Cordials & Liqueur"
2021-06-02,27261.87,1082200,"Imported Schnapps"
2021-06-02,350.0,1090000,"Distilled Spirits Specialty"
2021-06-02,6601.98,1091100,"American Distilled Spirit Specialty"
2021-06-02,3170.19,1091200,"Neutral Grain Spirits"
2021-06-02,12800.89,1091300,"Neutral Grain Spirits Flavored"
2021-06-02,563.64,1092000,"Imported Distilled Spirits Specialty"
2021-06-02,15501.47,1092100,"Imported Distilled Spirit Specialty"
2021-06-02,1934.99,1700000,"Temporary &  Specialty Packages"
2021-06-02,39966.52,1701100,"Temporary & Specialty Packages"
2021-06-02,5283.02,1901200,"Special Order Items"
2021-06-03,60665.37,1011100,"Blended Whiskies"
2021-06-03,188936.99,1011200,"Straight Bourbon Whiskies"
2021-06-03,1025.52,1011300,"Single Barrel Bourbon Whiskies"
2021-06-03,120211.73,1011400,"Tennessee Whiskies"
2021-06-03,2702.2,1011500,"Bottled in Bond Bourbon"
2021-06-03,18106.19,1011600,"Straight Rye Whiskies"
2021-06-03,1924.2,1011700,"Corn Whiskies"
2021-06-03,173127.52,1012100,"Canadian Whiskies"
2021-06-03,25374.61,1012200,"Scotch Whiskies"
2021-06-03,26748.51,1012300,"Single Malt Scotch"
2021-06-03,32133.82,1012400,"Irish Whiskies"
2021-06-03,35204.69,1022100,"Mixto Tequila"
2021-06-03,112317.62,1022200,"100% Agave Tequila"
2021-06-03,4035.3,1022300,Mezcal
2021-06-03,285660.859999999,1031100,"American Vodkas"
2021-06-03,53185.12,1031200,"American Flavored Vodka"
2021-06-03,45522.44,1032100,"Imported Vodkas"
2021-06-03,27291.35,1032200,"Imported Flavored Vodka"
2021-06-03,16769.13,1041100,"American Dry Gins"
2021-06-03,1057.5,1041200,"Flavored Gin"
2021-06-03,48.78,1041300,"American Sloe Gins"
2021-06-03,31953.32,1042100,"Imported Dry Gins"
2021-06-03,12254.56,1051100,"American Brandies"
2021-06-03,33848.06,1052100,"Imported Brandies"
2021-06-03,5259.51,1062100,"Gold Rum"
2021-06-03,26636.92,1062200,"White Rum"
2021-06-03,5618.51,1062300,"Aged Dark Rum"
2021-06-03,79416.88,1062400,"Spiced Rum"
2021-06-03,38252.5,1062500,"Flavored Rum"
2021-06-03,44943.2000000001,1071100,"Cocktails /RTD"
2021-06-03,194.85,1081000,"American Cordials & Liqueurs"
2021-06-03,9302.23,1081100,"Coffee Liqueurs"
2021-06-03,22962.09,1081200,"Cream Liqueurs"
2021-06-03,20849.22,1081300,"American Cordials & Liqueur"
2021-06-03,31255.83,1081400,"American Schnapps"
2021-06-03,4793.57,1081500,"Triple Sec"
2021-06-03,79740.13,1081600,"Whiskey Liqueur"
2021-06-03,48497.34,1082000,"Imported Cordials & Liqueurs"
2021-06-03,3244.18,1082100,"Imported Cordials & Liqueur"
2021-06-03,31810.46,1082200,"Imported Schnapps"
2021-06-03,140.0,1090000,"Distilled Spirits Specialty"
2021-06-03,9438.32,1091100,"American Distilled Spirit Specialty"
2021-06-03,1814.12,1091200,"Neutral Grain Spirits"
2021-06-03,10556.33,1091300,"Neutral Grain Spirits Flavored"
2021-06-03,9488.86,1092100,"Imported Distilled Spirit Specialty"
2021-06-03,1679.88,1700000,"Temporary &  Specialty Packages"
2021-06-03,43302.7,1701100,"Temporary & Specialty Packages"
2021-06-03,5851.65,1901200,"Special Order Items"
2021-06-04,40802.81,1011100,"Blended Whiskies"
2021-06-04,103539.54,1011200,"Straight Bourbon Whiskies"
2021-06-04,935.4,1011300,"Single Barrel Bourbon Whiskies"
2021-06-04,74233.67,1011400,"Tennessee Whiskies"
2021-06-04,1775.88,1011500,"Bottled in Bond Bourbon"
2021-06-04,14025.68,1011600,"Straight Rye Whiskies"
2021-06-04,265.14,1011700,"Corn Whiskies"
2021-06-04,134865.41,1012100,"Canadian Whiskies"
2021-06-04,26374.31,1012200,"Scotch Whiskies"
2021-06-04,13880.15,1012300,"Single Malt Scotch"
2021-06-04,27120.77,1012400,"Irish Whiskies"
2021-06-04,51255.71,1022100,"Mixto Tequila"
2021-06-04,76386.76,1022200,"100% Agave Tequila"
2021-06-04,899.28,1022300,Mezcal
2021-06-04,173.76,1031000,"American Vodka"
2021-06-04,160264.049999999,1031100,"American Vodkas"
2021-06-04,45131.59,1031200,"American Flavored Vodka"
2021-06-04,61116.42,1032100,"Imported Vodkas"
2021-06-04,26242.38,1032200,"Imported Flavored Vodka"
2021-06-04,10516.93,1041100,"American Dry Gins"
2021-06-04,71.88,1041200,"Flavored Gin"
2021-06-04,138.21,1041300,"American Sloe Gins"
2021-06-04,22408.23,1042100,"Imported Dry Gins"
2021-06-04,16460.19,1051100,"American Brandies"
2021-06-04,48614.9,1052100,"Imported Brandies"
2021-06-04,2701.86,1062100,"Gold Rum"
2021-06-04,15829.91,1062200,"White Rum"
2021-06-04,3313.56,1062300,"Aged Dark Rum"
2021-06-04,78043.88,1062400,"Spiced Rum"
2021-06-04,32766.57,1062500,"Flavored Rum"
2021-06-04,42.75,1070000,"Cocktails / RTD"
2021-06-04,54734.7600000001,1071100,"Cocktails /RTD"
2021-06-04,194.85,1081000,"American Cordials & Liqueurs"
2021-06-04,6259.09,1081100,"Coffee Liqueurs"
2021-06-04,17153.72,1081200,"Cream Liqueurs"
2021-06-04,12049.54,1081300,"American Cordials & Liqueur"
2021-06-04,24364.85,1081400,"American Schnapps"
2021-06-04,6565.39,1081500,"Triple Sec"
2021-06-04,91479.32,1081600,"Whiskey Liqueur"
2021-06-04,49270.3,1082000,"Imported Cordials & Liqueurs"
2021-06-04,1957.34,1082100,"Imported Cordials & Liqueur"
2021-06-04,22810.61,1082200,"Imported Schnapps"
2021-06-04,3144.29,1091100,"American Distilled Spirit Specialty"
2021-06-04,1254.16,1091200,"Neutral Grain Spirits"
2021-06-04,8952.55,1091300,"Neutral Grain Spirits Flavored"
2021-06-04,9784.78,1092100,"Imported Distilled Spirit Specialty"
2021-06-04,923.96,1700000,"Temporary &  Specialty Packages"
2021-06-04,29112.96,1701100,"Temporary & Specialty Packages"
2021-06-04,3841.66,1901200,"Special Order Items"
2021-06-05,48426.34,1011100,"Blended Whiskies"
2021-06-05,83892.6200000001,1011200,"Straight Bourbon Whiskies"
2021-06-05,427.34,1011300,"Single Barrel Bourbon Whiskies"
2021-06-05,71169.1300000001,1011400,"Tennessee Whiskies"
2021-06-05,1643.58,1011500,"Bottled in Bond Bourbon"
2021-06-05,9838.94,1011600,"Straight Rye Whiskies"
2021-06-05,691.5,1011700,"Corn Whiskies"
2021-06-05,121561.72,1012100,"Canadian Whiskies"
2021-06-05,18175.51,1012200,"Scotch Whiskies"
2021-06-05,8473.41,1012300,"Single Malt Scotch"
2021-06-05,10923.86,1012400,"Irish Whiskies"
2021-06-05,34842.56,1022100,"Mixto Tequila"
2021-06-05,57816.51,1022200,"100% Agave Tequila"
2021-06-05,449.78,1022300,Mezcal
2021-06-05,173.76,1031000,"American Vodka"
2021-06-05,162989.069999999,1031100,"American Vodkas"
2021-06-05,37060.11,1031200,"American Flavored Vodka"
2021-06-05,37015.7,1032100,"Imported Vodkas"
2021-06-05,12658.31,1032200,"Imported Flavored Vodka"
2021-06-05,8657.44,1041100,"American Dry Gins"
2021-06-05,306.0,1041200,"Flavored Gin"
2021-06-05,154.47,1041300,"American Sloe Gins"
2021-06-05,11401.19,1042100,"Imported Dry Gins"
2021-06-05,15692.87,1051100,"American Brandies"
2021-06-05,46089.47,1052100,"Imported Brandies"
2021-06-05,4147.17,1062100,"Gold Rum"
2021-06-05,13093.67,1062200,"White Rum"
2021-06-05,2874.85,1062300,"Aged Dark Rum"
2021-06-05,75276.1200000001,1062400,"Spiced Rum"
2021-06-05,36780.42,1062500,"Flavored Rum"
2021-06-05,38294.3800000001,1071100,"Cocktails /RTD"
2021-06-05,155.88,1081000,"American Cordials & Liqueurs"
2021-06-05,2978.03,1081100,"Coffee Liqueurs"
2021-06-05,20418.37,1081200,"Cream Liqueurs"
2021-06-05,14478.82,1081300,"American Cordials & Liqueur"
2021-06-05,20154.24,1081400,"American Schnapps"
2021-06-05,2363.05,1081500,"Triple Sec"
2021-06-05,84907.7699999999,1081600,"Whiskey Liqueur"
2021-06-05,25941.11,1082000,"Imported Cordials & Liqueurs"
2021-06-05,1230.53,1082100,"Imported Cordials & Liqueur"
2021-06-05,19032.65,1082200,"Imported Schnapps"
2021-06-05,5477.02,1091100,"American Distilled Spirit Specialty"
2021-06-05,1393.72,1091200,"Neutral Grain Spirits"
2021-06-05,9794.28,1091300,"Neutral Grain Spirits Flavored"
2021-06-05,1080.68,1092100,"Imported Distilled Spirit Specialty"
2021-06-05,2028.26,1700000,"Temporary &  Specialty Packages"
2021-06-05,33925.43,1701100,"Temporary & Specialty Packages"
2021-06-05,6794.01,1901200,"Special Order Items"
2021-06-06,198.0,1011200,"Straight Bourbon Whiskies"
2021-06-06,951.42,1011400,"Tennessee Whiskies"
2021-06-06,4050.0,1011500,"Bottled in Bond Bourbon"
2021-06-06,819.0,1011600,"Straight Rye Whiskies"
2021-06-06,441.48,1012100,"Canadian Whiskies"
2021-06-06,292.49,1012200,"Scotch Whiskies"
2021-06-06,150.0,1012300,"Single Malt Scotch"
2021-06-06,614.64,1022100,"Mixto Tequila"
2021-06-06,475.14,1022200,"100% Agave Tequila"
2021-06-06,300.0,1022300,Mezcal
2021-06-06,346.56,1032100,"Imported Vodkas"
2021-06-06,346.56,1032200,"Imported Flavored Vodka"
2021-06-06,186.48,1051100,"American Brandies"
2021-06-06,162.0,1062100,"Gold Rum"
2021-06-06,464.64,1062400,"Spiced Rum"
2021-06-06,741.0,1081600,"Whiskey Liqueur"
2021-06-06,2789.64,1701100,"Temporary & Specialty Packages"
2021-06-07,56344.48,1011100,"Blended Whiskies"
2021-06-07,195197.4,1011200,"Straight Bourbon Whiskies"
2021-06-07,12300.4,1011300,"Single Barrel Bourbon Whiskies"
2021-06-07,102765.93,1011400,"Tennessee Whiskies"
2021-06-07,1809.75,1011500,"Bottled in Bond Bourbon"
2021-06-07,14511.54,1011600,"Straight Rye Whiskies"
2021-06-07,327.75,1011700,"Corn Whiskies"
2021-06-07,139051.74,1012100,"Canadian Whiskies"
2021-06-07,17075.88,1012200,"Scotch Whiskies"
2021-06-07,15371.66,1012300,"Single Malt Scotch"
2021-06-07,38887.33,1012400,"Irish Whiskies"
2021-06-07,56731.5,1022100,"Mixto Tequila"
2021-06-07,83004.52,1022200,"100% Agave Tequila"
2021-06-07,3529.86,1022300,Mezcal
2021-06-07,173.76,1031000,"American Vodka"
2021-06-07,185144.269999999,1031100,"American Vodkas"
2021-06-07,44803.98,1031200,"American Flavored Vodka"
2021-06-07,44397.36,1032100,"Imported Vodkas"
2021-06-07,26393.48,1032200,"Imported Flavored Vodka"
2021-06-07,13473.31,1041100,"American Dry Gins"
2021-06-07,1144.56,1041200,"Flavored Gin"
2021-06-07,48.78,1041300,"American Sloe Gins"
2021-06-07,21068.45,1042100,"Imported Dry Gins"
2021-06-07,15414.85,1051100,"American Brandies"
2021-06-07,56770.4299999999,1052100,"Imported Brandies"
2021-06-07,3811.56,1062100,"Gold Rum"
2021-06-07,33848.17,1062200,"White Rum"
2021-06-07,3218.58,1062300,"Aged Dark Rum"
2021-06-07,95226.17,1062400,"Spiced Rum"
2021-06-07,46996.29,1062500,"Flavored Rum"
2021-06-07,34393.16,1071100,"Cocktails /RTD"
2021-06-07,415.68,1081000,"American Cordials & Liqueurs"
2021-06-07,3823.38,1081100,"Coffee Liqueurs"
2021-06-07,22808.91,1081200,"Cream Liqueurs"
2021-06-07,17705.2,1081300,"American Cordials & Liqueur"
2021-06-07,27788.92,1081400,"American Schnapps"
2021-06-07,8446.52,1081500,"Triple Sec"
2021-06-07,87886.46,1081600,"Whiskey Liqueur"
2021-06-07,49647.49,1082000,"Imported Cordials & Liqueurs"
2021-06-07,1530.35,1082100,"Imported Cordials & Liqueur"
2021-06-07,30564.59,1082200,"Imported Schnapps"
2021-06-07,245.0,1090000,"Distilled Spirits Specialty"
2021-06-07,729.0,1091000,"American Distilled Spirits Specialty"
2021-06-07,8522.81,1091100,"American Distilled Spirit Specialty"
2021-06-07,680.91,1091200,"Neutral Grain Spirits"
2021-06-07,4696.1,1091300,"Neutral Grain Spirits Flavored"
2021-06-07,13956.99,1092100,"Imported Distilled Spirit Specialty"
2021-06-07,1586.94,1700000,"Temporary &  Specialty Packages"
2021-06-07,31652.39,1701100,"Temporary & Specialty Packages"
2021-06-07,4118.8,1901200,"Special Order Items"
2021-06-08,45694.43,1011100,"Blended Whiskies"
2021-06-08,156096.48,1011200,"Straight Bourbon Whiskies"
2021-06-08,18442.02,1011300,"Single Barrel Bourbon Whiskies"
2021-06-08,77695.66,1011400,"Tennessee Whiskies"
2021-06-08,2442.4,1011500,"Bottled in Bond Bourbon"
2021-06-08,15696.82,1011600,"Straight Rye Whiskies"
2021-06-08,2864.25,1011700,"Corn Whiskies"
2021-06-08,154941.99,1012100,"Canadian Whiskies"
2021-06-08,22192.96,1012200,"Scotch Whiskies"
2021-06-08,16225.77,1012300,"Single Malt Scotch"
2021-06-08,46834.71,1012400,"Irish Whiskies"
2021-06-08,39238.23,1022100,"Mixto Tequila"
2021-06-08,84054.74,1022200,"100% Agave Tequila"
2021-06-08,561.69,1022300,Mezcal
2021-06-08,157767.84,1031100,"American Vodkas"
2021-06-08,39669.75,1031200,"American Flavored Vodka"
2021-06-08,27635.46,1032100,"Imported Vodkas"
2021-06-08,10451.39,1032200,"Imported Flavored Vodka"
2021-06-08,12686.93,1041100,"American Dry Gins"
2021-06-08,374.88,1041200,"Flavored Gin"
2021-06-08,235.77,1041300,"American Sloe Gins"
2021-06-08,18424.18,1042100,"Imported Dry Gins"
2021-06-08,25800.99,1051100,"American Brandies"
2021-06-08,55762.03,1052100,"Imported Brandies"
2021-06-08,4564.95,1062100,"Gold Rum"
2021-06-08,19337.73,1062200,"White Rum"
2021-06-08,3810.69,1062300,"Aged Dark Rum"
2021-06-08,99005.75,1062400,"Spiced Rum"
2021-06-08,42959.06,1062500,"Flavored Rum"
2021-06-08,54288.6500000001,1071100,"Cocktails /RTD"
2021-06-08,181.86,1081000,"American Cordials & Liqueurs"
2021-06-08,4867.3,1081100,"Coffee Liqueurs"
2021-06-08,21304.51,1081200,"Cream Liqueurs"
2021-06-08,15212.21,1081300,"American Cordials & Liqueur"
2021-06-08,25677.16,1081400,"American Schnapps"
2021-06-08,1641.69,1081500,"Triple Sec"
2021-06-08,90871.8899999999,1081600,"Whiskey Liqueur"
2021-06-08,32472.92,1082000,"Imported Cordials & Liqueurs"
2021-06-08,2727.4,1082100,"Imported Cordials & Liqueur"
2021-06-08,18216.75,1082200,"Imported Schnapps"
2021-06-08,210.0,1090000,"Distilled Spirits Specialty"
2021-06-08,486.0,1091000,"American Distilled Spirits Specialty"
2021-06-08,12123.1,1091100,"American Distilled Spirit Specialty"
2021-06-08,1901.23,1091200,"Neutral Grain Spirits"
2021-06-08,5167.05,1091300,"Neutral Grain Spirits Flavored"
2021-06-08,1492.84,1092100,"Imported Distilled Spirit Specialty"
2021-06-08,2193.74,1700000,"Temporary &  Specialty Packages"
2021-06-08,28537.82,1701100,"Temporary & Specialty Packages"
2021-06-08,3057.17,1901200,"Special Order Items"
2021-06-09,52915.51,1011100,"Blended Whiskies"
2021-06-09,204838.11,1011200,"Straight Bourbon Whiskies"
2021-06-09,14854.8,1011300,"Single Barrel Bourbon Whiskies"
2021-06-09,127106.26,1011400,"Tennessee Whiskies"
2021-06-09,2325.56,1011500,"Bottled in Bond Bourbon"
2021-06-09,19237.06,1011600,"Straight Rye Whiskies"
2021-06-09,3843.0,1011700,"Corn Whiskies"
2021-06-09,213409.3,1012100,"Canadian Whiskies"
2021-06-09,26098.18,1012200,"Scotch Whiskies"
2021-06-09,16201.12,1012300,"Single Malt Scotch"
2021-06-09,57570.16,1012400,"Irish Whiskies"
2021-06-09,38216.44,1022100,"Mixto Tequila"
2021-06-09,128887.35,1022200,"100% Agave Tequila"
2021-06-09,2016.61,1022300,Mezcal
2021-06-09,233.99,1031000,"American Vodka"
2021-06-09,241211.809999999,1031100,"American Vodkas"
2021-06-09,55472.28,1031200,"American Flavored Vodka"
2021-06-09,83638.0100000001,1032100,"Imported Vodkas"
2021-06-09,27192.81,1032200,"Imported Flavored Vodka"
2021-06-09,19079.4,1041100,"American Dry Gins"
2021-06-09,2533.74,1041200,"Flavored Gin"
2021-06-09,121.95,1041300,"American Sloe Gins"
2021-06-09,35295.47,1042100,"Imported Dry Gins"
2021-06-09,18401.84,1051100,"American Brandies"
2021-06-09,27517.34,1052100,"Imported Brandies"
2021-06-09,5770.47,1062100,"Gold Rum"
2021-06-09,43344.16,1062200,"White Rum"
2021-06-09,9003.25,1062300,"Aged Dark Rum"
2021-06-09,104201.79,1062400,"Spiced Rum"
2021-06-09,58863.78,1062500,"Flavored Rum"
2021-06-09,44401.0200000001,1071100,"Cocktails /RTD"
2021-06-09,155.88,1081000,"American Cordials & Liqueurs"
2021-06-09,7421.97,1081100,"Coffee Liqueurs"
2021-06-09,26068.24,1081200,"Cream Liqueurs"
2021-06-09,16572.33,1081300,"American Cordials & Liqueur"
2021-06-09,35444.41,1081400,"American Schnapps"
2021-06-09,4405.21,1081500,"Triple Sec"
2021-06-09,108295.11,1081600,"Whiskey Liqueur"
2021-06-09,54872.49,1082000,"Imported Cordials & Liqueurs"
2021-06-09,5697.52,1082100,"Imported Cordials & Liqueur"
2021-06-09,35793.03,1082200,"Imported Schnapps"
2021-06-09,7754.43,1091100,"American Distilled Spirit Specialty"
2021-06-09,3432.24,1091200,"Neutral Grain Spirits"
2021-06-09,6828.2,1091300,"Neutral Grain Spirits Flavored"
2021-06-09,18815.15,1092100,"Imported Distilled Spirit Specialty"
2021-06-09,21045.32,1700000,"Temporary &  Specialty Packages"
2021-06-09,36980.58,1701100,"Temporary & Specialty Packages"
2021-06-09,9998.01,1901200,"Special Order Items"
2021-06-10,63377.32,1011100,"Blended Whiskies"
2021-06-10,169167.79,1011200,"Straight Bourbon Whiskies"
2021-06-10,1672.46,1011300,"Single Barrel Bourbon Whiskies"
2021-06-10,87906.86,1011400,"Tennessee Whiskies"
2021-06-10,1662.22,1011500,"Bottled in Bond Bourbon"
2021-06-10,15577.54,1011600,"Straight Rye Whiskies"
2021-06-10,3378.0,1011700,"Corn Whiskies"
2021-06-10,182394.83,1012100,"Canadian Whiskies"
2021-06-10,34156.95,1012200,"Scotch Whiskies"
2021-06-10,16356.16,1012300,"Single Malt Scotch"
2021-06-10,58177.93,1012400,"Irish Whiskies"
2021-06-10,65445.75,1022100,"Mixto Tequila"
2021-06-10,185638.53,1022200,"100% Agave Tequila"
2021-06-10,1234.92,1022300,Mezcal
2021-06-10,347.52,1031000,"American Vodka"
2021-06-10,270341.859999999,1031100,"American Vodkas"
2021-06-10,48757.09,1031200,"American Flavored Vodka"
2021-06-10,97518.1500000001,1032100,"Imported Vodkas"
2021-06-10,27818.64,1032200,"Imported Flavored Vodka"
2021-06-10,15356.21,1041100,"American Dry Gins"
2021-06-10,702.0,1041200,"Flavored Gin"
2021-06-10,130.08,1041300,"American Sloe Gins"
2021-06-10,32002.52,1042100,"Imported Dry Gins"
2021-06-10,18555.51,1051100,"American Brandies"
2021-06-10,54612.0,1052100,"Imported Brandies"
2021-06-10,5558.1,1062100,"Gold Rum"
2021-06-10,39638.33,1062200,"White Rum"
2021-06-10,6010.25,1062300,"Aged Dark Rum"
2021-06-10,71613.78,1062400,"Spiced Rum"
2021-06-10,36791.48,1062500,"Flavored Rum"
2021-06-10,14.25,1070000,"Cocktails / RTD"
2021-06-10,60312.2500000001,1071100,"Cocktails /RTD"
2021-06-10,207.84,1081000,"American Cordials & Liqueurs"
2021-06-10,3126.72,1081100,"Coffee Liqueurs"
2021-06-10,26533.27,1081200,"Cream Liqueurs"
2021-06-10,11599.46,1081300,"American Cordials & Liqueur"
2021-06-10,23239.57,1081400,"American Schnapps"
2021-06-10,3719.88,1081500,"Triple Sec"
2021-06-10,107318.34,1081600,"Whiskey Liqueur"
2021-06-10,57783.04,1082000,"Imported Cordials & Liqueurs"
2021-06-10,6704.2,1082100,"Imported Cordials & Liqueur"
2021-06-10,80296.56,1082200,"Imported Schnapps"
2021-06-10,243.0,1091000,"American Distilled Spirits Specialty"
2021-06-10,6268.27,1091100,"American Distilled Spirit Specialty"
2021-06-10,1640.7,1091200,"Neutral Grain Spirits"
2021-06-10,5916.78,1091300,"Neutral Grain Spirits Flavored"
2021-06-10,8149.3,1092100,"Imported Distilled Spirit Specialty"
2021-06-10,6578.68,1700000,"Temporary &  Specialty Packages"
2021-06-10,25839.52,1701100,"Temporary & Specialty Packages"
2021-06-10,4221.15,1901200,"Special Order Items"
2021-06-11,42697.78,1011100,"Blended Whiskies"
2021-06-11,76296.91,1011200,"Straight Bourbon Whiskies"
2021-06-11,3848.54,1011300,"Single Barrel Bourbon Whiskies"
2021-06-11,52612.16,1011400,"Tennessee Whiskies"
2021-06-11,479.48,1011500,"Bottled in Bond Bourbon"
2021-06-11,12856.96,1011600,"Straight Rye Whiskies"
2021-06-11,1073.25,1011700,"Corn Whiskies"
2021-06-11,153767.33,1012100,"Canadian Whiskies"
2021-06-11,11538.54,1012200,"Scotch Whiskies"
2021-06-11,11768.15,1012300,"Single Malt Scotch"
2021-06-11,20178.31,1012400,"Irish Whiskies"
2021-06-11,21953.58,1022100,"Mixto Tequila"
2021-06-11,65284.86,1022200,"100% Agave Tequila"
2021-06-11,79.56,1022300,Mezcal
2021-06-11,14.48,1031000,"American Vodka"
2021-06-11,182366.739999999,1031100,"American Vodkas"
2021-06-11,31192.35,1031200,"American Flavored Vodka"
2021-06-11,59106.9699999999,1032100,"Imported Vodkas"
2021-06-11,10173.49,1032200,"Imported Flavored Vodka"
2021-06-11,7303.43,1041100,"American Dry Gins"
2021-06-11,173.88,1041200,"Flavored Gin"
2021-06-11,97.56,1041300,"American Sloe Gins"
2021-06-11,15365.16,1042100,"Imported Dry Gins"
2021-06-11,14492.04,1051100,"American Brandies"
2021-06-11,47272.17,1052100,"Imported Brandies"
2021-06-11,2252.37,1062100,"Gold Rum"
2021-06-11,18156.75,1062200,"White Rum"
2021-06-11,2474.6,1062300,"Aged Dark Rum"
2021-06-11,56875.3000000001,1062400,"Spiced Rum"
2021-06-11,17475.99,1062500,"Flavored Rum"
2021-06-11,33117.48,1071100,"Cocktails /RTD"
2021-06-11,350.73,1081000,"American Cordials & Liqueurs"
2021-06-11,5238.73,1081100,"Coffee Liqueurs"
2021-06-11,15440.05,1081200,"Cream Liqueurs"
2021-06-11,11027.07,1081300,"American Cordials & Liqueur"
2021-06-11,17857.73,1081400,"American Schnapps"
2021-06-11,1070.2,1081500,"Triple Sec"
2021-06-11,86282.3599999999,1081600,"Whiskey Liqueur"
2021-06-11,28001.37,1082000,"Imported Cordials & Liqueurs"
2021-06-11,2094.73,1082100,"Imported Cordials & Liqueur"
2021-06-11,26643.71,1082200,"Imported Schnapps"
2021-06-11,210.0,1090000,"Distilled Spirits Specialty"
2021-06-11,2839.96,1091100,"American Distilled Spirit Specialty"
2021-06-11,1139.88,1091200,"Neutral Grain Spirits"
2021-06-11,7840.39,1091300,"Neutral Grain Spirits Flavored"
2021-06-11,371.05,1092100,"Imported Distilled Spirit Specialty"
2021-06-11,1934.8,1700000,"Temporary &  Specialty Packages"
2021-06-11,15646.23,1701100,"Temporary & Specialty Packages"
2021-06-11,1743.93,1901200,"Special Order Items"
2021-06-12,10604.51,1011100,"Blended Whiskies"
2021-06-12,20208.75,1011200,"Straight Bourbon Whiskies"
2021-06-12,398.12,1011300,"Single Barrel Bourbon Whiskies"
2021-06-12,21818.21,1011400,"Tennessee Whiskies"
2021-06-12,150.0,1011500,"Bottled in Bond Bourbon"
2021-06-12,2498.08,1011600,"Straight Rye Whiskies"
2021-06-12,41472.88,1012100,"Canadian Whiskies"
2021-06-12,4046.72,1012200,"Scotch Whiskies"
2021-06-12,469.26,1012300,"Single Malt Scotch"
2021-06-12,7770.88,1012400,"Irish Whiskies"
2021-06-12,6914.35,1022100,"Mixto Tequila"
